Name,HDFC_ID,Category
MAZDA COLOURS LIMITED,7021,A
MCCAIN FOODS INDIA PRIVATE LIMITED,7024,A
MEGHMANI DYES AND INTERMEDIATES LLP,7049,A
MEGHMANI INDUSTRIES LIMITED,7050,A
MENON BEARINGS LIMITED,7075,A
MENON PISTONS LIMITED,7076,A
METROPOLITAN MEDIA COMPANY LIMITED,7130,A
RANE BRAKE LINING LIMITED,5665,A
RANE HOLDINGS LIMITED,5670,A
RASHTRIYA ISPAT NIGAM LTD,5674,A
HIND ALUMINIUM INDUSTRIES LIMITED,6146,A
HIND TERMINALS PRIVATE LIMITED,6149,A
HINDUSTAN GUM AND CHEMICALS LIMITED,6154,A
SAMSONITE SOUTH ASIA PRIVATE LIMITED,5999,A
SAVEX TECHNOLOGIES PRIVATE LIMITED,6109,A
SCHENKER INDIA PRIVATE LIMITED,6130,A
LOTUS DAIRY PRODUCTS PRIVATE LIMITED,8030,A
LLOYD ELECTRIC AND ENGINEERING LTD.,7147,A
M.SURESH JEWELLERY PRIVATE LIMITED,7210,A
GIR MOVERS PRIVATE LIMITED,5687,A
GOA SHIPYARD LIMITED,5729,A
RAYCHEM RPG PRIVATE LIMITED,5720,A
TABLETS INDIA LTD,6043,A
TAFE ACCESS LIMITED,6052,A
VELJI DOSABHAI AND SONS PRIVATE LIMITED,6509,A
VARROC ENGINEERING LTD,6512,A
UNIVERSAL MEDICARE PRIVATE LIMITED,6598,A
OM FREIGHT FORWARDERS PRIVATE LIMITED,7932,A
ORIENT ABRASIVES LIMITED,7962,A
ORIENT FASHION EXPORTS INDIA PRIVATE LIMITED,7963,A
OGILVY AND MATHER PRIVATE LIMITED,7813,A
NOVARTIS HEALTHCARE PRIVATE LIMITED,7822,A
WELSPUN CORP LIMITED,5018,A
VODAFONE INDIA SERVICES PRIVATE LIMITED,5157,A
RELAXO FOOTWEARS LIMITED,5738,A
INTERGLOBE TECHNOLOGY QUOTIENT PRIVATE LIMITED,5804,A
INTERNATIONAL PACKAGING PRODUCTS PRIVATE LIMITED,5822,A
INTEROCEAN SHIPPING INDIA PRIVATE LIMITED,5828,A
ISHAN INDUSTRIES PRIVATE LIMITED,5865,A
WINDALS PRECISION PRIVATE LIMITED,6784,A
BHARTI TELECOM LIMITED,6661,A
BHARTI AIRTEL LIMITED,6664,A
SUZUKI MOTORCYCLE INDIA PRIVATE LIMITED,6681,A
SHAPOORJI PALLONJI AND COMPANY PRIVATE LIMITED,6203,A
HUBER SUHNER ELECTRONICS PVT LTD,6220,A
GOSHI INDIA AUTO PARTS PVT LTD,5769,A
GSP CROP SCIENCE PRIVATE LIMITED,5921,A
G T P GRANITES LIMITED,5929,A
K R PULP AND PAPERS LIMITED,6252,A
KANDHARI BEVERAGES PRIVATE LIMITED,6279,A
KARP IMPEX LIMITED,6304,A
TATA MARCOPOLO MOTORS LIMITED,15886,A
BRIGHTPOINT INDIA PRIVATE LIMITED,15887,A
BHARATHI CEMENT CORPORATION PRIVATE LIMITED,15888,A
LT FOODS LIMITED,16078,A
JUBILANT FOODWORKS LIMITED,14154,A
EMTA COAL LIMITED,16563,A
JHAJJAR POWER LIMITED,16567,A
BEST VALUE CHEM PRIVATE LIMITED,16608,A
BHUBANESWARI COAL MINING LIMITED,16616,A
MAHINDRA WORLD CITY DEVELOPERS LIMITED,16625,A
SHAILY ENGINEERING PLASTICS LIMITED,13383,A
DORF KETAL CHEMICALS INDIA PRIVATE LIMITED,14767,A
INDIA YAMAHA MOTOR PVT LTD,14723,A
SYNECHRON TECHNOLOGIES PRIVATE LIMITED,13229,A
PRECISION AUTOMATION AND ROBOTICS INDIA LIMITED,13230,A
JSW ENERGY LIMITED,13241,A
OM LOGISTICS LIMITED,15639,A
INDOFIL INDUSTRIES LIMITED,15647,A
FEDEX EXPRESS TRANSPORTATION ANDSUPPLYCHAINSERVICESINDIA P L,15651,A
BOEHRINGER INGELHEIM INDIA PRIVATE LIMITED,13425,A
SUTHERLAND GLOBAL SERVICES PRIVATE LIMITED,13428,A
VIRAJ PROFILES LIMITED,13435,A
SHYAM METALICS AND ENERGY LIMITED,13461,A
GUJARAT GUARDIAN LIMITED,13466,A
ITSOURCE TECHNOLOGIES LIMITED,15920,A
PAYPAL INDIA PRIVATE LTD,15930,A
ZYDUS WELLNESS LIMITED,15947,A
ENGINEERING PROJECTS INDIA LIMITED,16364,A
R MALL DEVELOPERS PRIVATE LIMITED,14746,A
IGARASHI MOTORS INDIA LIMITED,15189,A
ZOHO CORPORATION PRIVATE LIMITED,15196,A
TEXPORT INDUSTRIES PRIVATE LIMITED,14117,A
ALTISOURCE BUSINESS SOLUTIONS PVT LTD,14074,A
ANZ SUPPORT SERVICES INDIA PRIVATE LIMITED,14079,A
RAPID GLOBAL BUSINESS SOLUTIONS INDIA PRIVATE LIMITED,14082,A
VMWARE SOFTWARE INDIA PRIVATE LIMITED,14090,A
BRISTLECONE INDIA LIMITED,14098,A
TEREX INDIA PRIVATE LIMITED,14103,A
ADECCO INDIA PRIVATE LIMITED,16407,A
RYAL LOGISTICS PRIVATE LIMITED,16404,A
HENKEL ADHESIVES TECHNOLOGIES INDIA PRIVATE LIMITED,16423,A
SABARMATI GAS LIMITED,16417,A
LSI INDIA RESEARCH AND DEVELOPMENT PRIVATE LIMITED,16244,A
XLHEALTH CORPORATION INDIA PRIVATE LIMITED,16255,A
MEGHA ENGINEERING AND INFRASTRUCTURES LIMITED,16246,A
IDBI ASSET MANAGEMENT LIMITED,15805,A
GIESECKE AND DEVRIENT INDIA PRIVATE LIMITED,15818,A
TTK HEALTHCARE LIMITED,14381,A
MOREPEN LABORATORIES LIMITED,14627,A
MIDDAY INFOMEDIA LIMITED,15237,A
SELENE ESTATE LIMITED,16601,A
ROCA BATHROOM PRODUCTS PRIVATE LIMITED,13301,A
MERINO INDUSTRIES LIMITED,13304,A
XENTRIX STUDIOS PRIVATE LIMITED,16461,A
RAIN CEMENTS LIMITED,16486,A
DR AGARWALS EYE HOSPITAL LIMITED,14809,A
TVS CREDIT SERVICES LIMITED,14920,A
DELOITTE SUPPORT SERVICES INDIA PRIVATE LIMITED,13825,A
TIME TECHNOPLAST LIMITED,13863,A
MBL INFRASTRUCTURES LIMITED,13866,A
KITEX CHILDRENSWEAR LIMITED,14637,A
PIAGGIO VEHICLES PRIVATE LIMITED,14653,A
IMC LIMITED,11434,A
RUPA AND COMPANY LTD,11461,A
INDIABULLS HOUSING FINANCE LIMITED,11481,A
RAAJRATNA METAL INDUSTRIES LIMITED,16679,A
ACCESS HEALTHCARE SERVICES PRIVATE LIMITED,16680,A
MEGHMANI FINECHEM LIMITED,16686,A
TCPL PACKAGING LIMITED,13161,A
PHOENIX MILLS LIMITED,13506,A
PREMIER MEDICAL CORPORATION PRIVATE LIMITED,14697,A
KASEYA SOFTWARE INDIA PRIVATE LIMITED,14955,A
TLG INDIA PRIVATE LIMITED,13190,A
SOLVAY SPECIALITIES INDIA PRIVATE LIMITED,13203,A
C R I PUMPS PRIVATE LIMITED,13208,A
AGS HEALTH PRIVATE LIMITED,16033,A
EAST INDIA SECURITIES LTD,16308,A
MAHINDRA HEAVY ENGINES LIMITED,16309,A
FORBES TECHNOSYS LIMITED,14998,A
TEGA INDUSTRIES LIMITED,15270,A
SEAMEC LIMITED,9304,A
CHAMAN LAL SETIA EXPORTS LIMITED,11025,A
CHEMCO PLASTIC INDUSTRIES PRIVATE LIMITED,11039,A
FUJIFILM INDIA PRIVATE LIMITED,15288,A
PAN INDIA FOOD SOLUTIONS PRIVATE LIMITED,15300,A
COMVIVA TECHNOLOGIES LIMITED,15324,A
KIRI INDUSTRIES LIMITED,15336,A
RAKSHA HEALTH INSURANCE TPA PRIVATE LIMITED,8497,A
RALSON INDIA LIMITED,8498,A
RASHTRIYA METAL INDUSTRIES LIMITED,8518,A
RAVI FOODS PVT LTD.,8521,A
REAL ISPAT AND POWER LIMITED,15348,A
HPL ADDITIVES LIMITED,15870,A
RELIANCE CORPORATE IT PARK LIMITED,15959,A
DLF UTILITIES LIMITED,15968,A
NEW CONSOLIDATED CONSTRUCTION COMPANY LIMITED,11689,A
SHUBHALAKSHMI POLYESTERS LIMITED,9408,A
SICGIL INDUSTRIAL GASES LIMITED,9412,A
SIEGWERK INDIA PRIVATE LIMITED,9415,A
SONATA INFORMATION TECHNOLOGY LIMITED,9265,A
RICHA GLOBAL EXPORTS PRIVATE LIMITED,8566,A
RING PLUS AQUA LIMITED,8573,A
ROOP POLYMERS LIMITED,8623,A
ROOTS MULTI CLEAN LIMITED,8626,A
ACTION CONSTRUCTION EQUIPMENT LIMITED,15991,A
BALAJI AMINES LIMITED,10724,A
SHRIRAM GENERAL INSURANCE COMPANY LIMITED,9283,A
SHREE SANT KRIPA APPLIANCES PRIVATE LIMITED,9285,A
SHODHANA LABORATORIES LIMITED,9287,A
SHEELA FOAM PRIVATE LIMITED,9292,A
SEW EURODRIVE INDIA PRIVATE LIMITED,9294,A
BONFIGLIOLI TRANSMISSIONS PRIVATE LIMITED,13931,A
A R SULPHONATES PRIVATE LIMITED,8584,A
ACE TYRES PRIVATE LIMITED,8727,A
KOTHARI PETROCHEMICALS LIMITED,16194,A
SBI GENERAL INSURANCE COMPANY LIMITED,16199,A
MOBIS INDIA LIMITED,13946,A
OERLIKON BALZERS COATING INDIA PRIVATE LIMITED,13953,A
I M GEARS PRIVATE LIMITED,13962,A
BISLERI INTERNATIONAL PRIVATE LIMITED,13975,A
SAMSON MARITIME LIMITED,8726,A
KEC INTERNATIONAL LIMITED,8963,A
KARAMTARA ENGINEERING PRIVATE LIMITED,8845,A
BIOSTADT INDIA LIMITED,13131,A
MUNGI ENGINEERS PRIVATE LIMITED,10840,A
MAVERICK SHARE BROKERS LIMITED,10847,A
SUPER AUTO FORGE PRIVATE LIMITED,14006,A
JAMNA AUTO INDUSTRIES LIMITED,14021,A
SIMPSON AND COMPANY LIMITED,14022,A
NIKON INDIA PRIVATE LIMITED,14027,A
MANDO AUTOMOTIVE INDIA PRIVATE LIMITED,14030,A
NIPPON PAINT INDIA PRIVATE LIMITED,14034,A
SUGUNA FOODS PRIVATE LIMITED,14044,A
COLOURTEX INDUSTRIES PRIVATE LIMITED,14045,A
GLOVIS INDIA PRIVATE LIMITED,14348,A
SAN ENGINEERING AND LOCOMOTIVE COMPANY LIMITED.,8728,A
SCHIFFER AND MENEZES INDIA PRIVATE LIMITED,8787,A
SCHREIBER DYNAMIX DAIRIES PRIVATE LIMITED,8791,A
STEEL CITY SECURITIES LIMITED,8695,A
HARMAN INTERNATIONAL INDIA PRIVATE LIMITED,14426,A
OUTSOURCEPARTNERS INTERNATIONAL PRIVATE LIMITED,14439,A
MTR FOODS PVT LTD,14472,A
ARIBA TECHNOLOGIES INDIA PRIVATE LIMITED,14478,A
CAMPHOR AND ALLIED PRODUCTS LTD,10917,A
V GUARD INDUSTRIES LTD,14362,A
ADANI GAS LIMITED,14855,A
THERMAX INSTRUMENTATION LIMITED,13083,A
VIPPY INDUSTRIES LTD,13091,A
MPHASIS SOFTWARE AND SERVICES INDIA PRIVATE LIMITED,13107,A
GUPTA POWER INFRASTRUCTURE LIMITED,13139,A
DSV AIR AND SEA PRIVATE LIMITED,13142,A
PETROFAC ENGINEERING SERVICES INDIA PRIVATE LIMITED,13147,A
ESSAR POWER GUJARAT LIMITED,13154,A
ADCOCK INGRAM LIMITED,14479,A
DIXON TECHNOLOGIES INDIA LIMITED,11759,A
GENUS POWER INFRASTRUCTURES LIMITED,13064,A
HINDUSTAN PENCILS PRIVATE LIMITED,13252,A
UNITED INDIA INSURANCE COMPANY LIMITED,13255,A
EDELWEISS SECURITIES LIMITED,13261,A
SHYAM STEEL INDUSTRIES LIMITED,13278,A
DEN NETWORKS LIMITED,13283,A
C L GUPTA EXPORTS LIMITED,13293,A
IKM INVESTORS PRIVATE LIMITED,14527,A
KIRLOSKAR CORROCOAT PRIVATE LIMITED,15915,A
MIOT HOSPITALS LIMITED,12642,A
SABA SOFTWARE INDIA PRIVATE LIMITED,12643,A
GIA INDIA LABORATORY PRIVATE LIMITED,13871,A
LUBRIZOL INDIA PRIVATE LIMITED,13875,A
ECLERX SERVICES LIMITED,13877,A
FIS PAYMENT SOLUTIONS AND SERVICES INDIA PRIVATE LIMITED,13888,A
BHEL-GE GAS TURBINE SERVICES PRIVATE LIMITED,14049,A
JUNIPER NETWORKS INDIA PRIVATE LIMITED,14064,A
GHARDA CHEMICALS LTD,16280,A
HBL POWER SYSTEMS LIMITED,16281,A
TAJ GVK HOTELS AND RESORTS LIMITED,16536,A
BNY MELLON INTERNATIONAL OPERATIONS INDIA PRIVATE LIMITED,12964,A
DUSTERS TOTAL SOLUTIONS SERVICES PRIVATE LIMITED,15754,A
EAGLEBURGMANN INDIA PRIVATE LIMITED,15755,A
VIRCHOW BIOTECH PRIVATE LIMITED,10442,A
VIRTUSA CONSULTING SERVICES PRIVATE LIMITED,10449,A
CREDIT SUISSE BUSINESS ANALYTICS INDIA PRIVATE LIMITED,12912,A
NITCO LIMITED,12810,A
KITEX GARMENTS LIMITED,12811,A
WESTERN ELECTRICITY SUPPLY COMPANY OF ODISHA LIMITED,12825,A
J G HOSIERY PRIVATE LIMITED,9080,A
SULPHUR MILLS LIMITED,9084,A
SANDHAR TECHNOLOGIES LIMITED,9928,A
SAJJAN INDIA LIMITED,9958,A
ROULUNDS BRAKING INDIA PRIVATE LIMITED,9973,A
INTERGLOBE HOTELS PRIVATE LIMITED,10283,A
ENDEMOL INDIA PRIVATE LIMITED,9937,A
WALVOIL FLUID POWER INDIA PRIVATE LIMITED,10502,A
FORECH INDIA LIMITED,10531,A
WELLKNOWN POLYESTERS LIMITED,10535,A
STERLING TOOLS LTD,12670,A
SUNDARAM AUTO COMPONENTS LIMITED,9098,A
SURYA FOOD AND AGRO LIMITED,9138,A
AHLCON PARENTERALS INDIA LIMITED,10015,A
WINDLAS BIOTECH PRIVATE LIMITED,10565,A
WPIL LIMITED,10609,A
TELEINDIA NETWORKS PRIVATE LIMITED,12757,A
GIVAUDAN INDIA PRIVATE LIMITED,12970,A
UTILITY POWERTECH LIMITED,9832,A
GLOBE CAPITAL MARKET LIMITED,10685,A
SHAKTI BHOG FOODS LIMITED,12871,A
CONCORD BIOTECH LIMITED,12879,A
ADF FOODS LIMITED,12886,A
ASHOKA BUILDCON LIMITED,12888,A
INFO EDGE INDIA LIMITED,12895,A
CITIGROUP GLOBAL MARKETS INDIA PRIVATE LIMITED,12896,A
INDIAN METALS AND FERRO ALLOYS LIMITED,13556,A
TRACTEBEL ENGINEERING PRIVATE LIMITED,13562,A
SHARON BIO MEDICINE LIMITED,13793,A
RELIANCE COMMODITIES LIMITED,14196,A
TPL PLASTECH LIMITED,11982,A
EURONET SERVICES INDIA PRIVATE LIMITED,13572,A
DURR INDIA PRIVATE LIMITED,13596,A
SHREE DIGVIJAY CEMENT CO LIMITED,13671,A
VIJAY TANKS AND VESSELS PRIVATE LIMITED,13675,A
QUINTILES RESEARCH INDIA PRIVATE LIMITED,13681,A
PATIL RAIL INFRASTRUCTURE PRIVATE LIMITED,14223,A
THE INDIAN HUME PIPE COMPANY LIMITED,9582,A
MUTHOOT FINANCE LIMITED,9587,A
THEON PHARMACEUTICALS LIMITED,9594,A
TODAY HOTELS PRIVATE LIMITED,9613,A
SOUND CASTINGS PVT LTD,8894,A
SPAZE TOWERS PRIVATE LIMITED,8908,A
SPORTKING INDIA LIMITED,8926,A
CHEVROLET SALES INDIA PRIVATE LIMITED,13323,A
IDBI INTECH LIMITED,13345,A
BASF CATALYSTS INDIA PRIVATE LIMITED,14285,A
IDBI BANK LTD,14286,A
CHENNAI RADHA ENGINEERING WORKS PRIVATE LIMITED,14292,A
STOCK HOLDING CORPORATION OF INDIA LIMITED,14315,A
CLIANTHA RESEARCH LIMITED,14319,A
BA CONTINUUM INDIA PRIVATE LIMITED,14368,A
HONEYCOMB LOGISTICS PRIVATE LIMITED,9636,A
STAR WIRE INDIA LIMITED,8987,A
STEAG ENERGY SERVICES INDIA PRIVATE LIMITED,8997,A
STEEL STRIPS WHEELS LTD,8999,A
AZURE KNOWLEDGE CORPORATION PRIVATE LIMITED,9049,A
KPIT TECHNOLOGIES LIMITED,8953,A
KIRLOSKAR OIL ENGINES LIMITED,8959,A
KIRLOSKAR BROTHERS LIMITED,8960,A
ORIENT BLACKSWAN PRIVATE LIMITED,12521,A
ANSR SOURCE INDIA PRIVATE LIMITED,14828,A
TATA ADVANCED SYSTEMS LIMITED,14895,A
JM FINANCIAL ASSET RECONSTRUCTION COMPANY PRIVATE LIMITED,15004,A
TRUETZSCHLER INDIA PRIVATE LIMITED,15045,A
ZUVENTUS HEALTHCARE LIMITED,15053,A
HARBANSLAL MALHOTRA AND SONS PVT. LTD.,9759,A
TRITON VALVES LTD,9698,A
ECHJAY INDUSTRIES PRIVATE LIMITED,11832,A
TRIL INFOPARK LIMITED,15068,A
HINDUJA LEYLAND FINANCE LIMITED,15116,A
UNIPARTS INDIA LIMITED,9787,A
INDUSTRIAL SOLVENTS AND CHEMICALS PRIVATE LIMITED,9474,A
INDIAN POTASH LIMITED,9495,A
POLYHOSE INDIA PRIVATE LIMITED,12349,A
POLYNOVA INDUSTRIES LIMITED,12350,A
KOMATSU INDIA PRIVATE LIMITED,14841,A
FUTURE SUPPLY CHAIN SOLUTIONS LIMITED,15128,A
JAQUAR AND COMPANY PVT LTD,15139,A
IHSEDUAGROCHEM PRIVATE LIMITED,9526,A
CUMMINS TECHNOLOGIES INDIA PRIVATE LIMITED,15360,A
APTECH LIMITED,10144,A
VACMET INDIA LIMITED,9874,A
VEE TEE AUTO MANUFACTURING COMPANY PRIVATE LIMITED,9892,A
VENCO RESEARCH AND BREEDING FARM PRIVATE LIMITED,9899,A
RAIPUR COAL FEEDER PRIVATE LIMITED,11252,A
MORDE FOODS PRIVATE LIMITED,11286,A
RAJSRIYA AUTOMOTIVE INDUSTRIES PRIVATE LIMITED,11283,A
NCR CORPORATION INDIA PRIVATE LIMITED,13350,A
TATA VALUE HOMES LIMITED,15438,A
GRAZIANO TRASMISSIONI INDIA PRIVATE LIMITED,11379,A
GUJARAT PIPAVAV PORT LIMITED,11395,A
BODAL CHEMICALS LIMITED,15452,A
JINDAL INDIA LIMITED,15492,A
ARIES AGRO LIMITED CN,10162,A
ASSOCIATED ROAD CARRIERS LTD,10209,A
VARROC POLYMERS PRIVATE LIMITED,12930,A
H AND H PHARMACEUTICA PRIVATE LIMITED,11403,A
HAMILTON HOUSEWARES PRIVATE LIMITED,11406,A
HEUBACH COLOUR PRIVATE LIMITED,11410,A
ICPA HEALTH PRODUCTS LTD,11426,A
AVON CYCLES LTD,10256,A
AVT NATURAL PRODUCTS LIMITED,10261,A
NIPPON AUDIOTRONIX PRIVATE LIMITED,10298,A
OCEAN SPARKLE LIMITED,10316,A
MACLEODS PHARMACEUTICALS LTD,12998,A
NAHAR POLY FILMS LIMITED,13005,A
LEAR AUTOMOTIVE INDIA PRIVATE LIMITED,13006,A
STERLING ABRASIVES LIMITED,13015,A
IFB AGRO INDUSTRIES LTD,13026,A
PRASAD KOCH TECHNIK PRIVATE LIMITED,12386,A
FLASH ELECTRONICS INDIA PRIVATE LIMITED,15575,A
HAZEL MERCANTILE LIMITED,15579,A
HPCL MITTAL ENERGY LIMITED,15582,A
JSW SEVERFIELD STRUCTURES LIMITED,15586,A
TAEGUTEC INDIA PRIVATE LIMITED,15610,A
GOLDMINE STOCKS PVT LTD,10334,A
OBEROI REALTY LIMITED,13033,A
IDBI CAPITAL MARKETS AND SECURITIES LIMITED,13494,A
ONGC PETRO ADDITIONS LIMITED,15698,A
BHARAT OMAN REFINERIES LTD,15712,A
GELTEC PRIVATE LIMITED,10379,A
VIKAS PUBLISHING HOUSE PRIVATE LIMITED,10408,A
VINATI ORGANICS LIMITED,10412,A
BOMBAY RAYON FASHIONS LIMITED,13541,A
HAFELE INDIA PRIVATE LIMITED,13542,A
CROWN WORLDWIDE PRIVATE LIMITED,13544,A
VALEO INDIA PVT LTD,13606,A
FLOWSERVE INDIA CONTROLS PRIVATE LIMITED,13613,A
GVR INFRA PROJECTS LIMITED,13616,A
SL LUMAX LIMITED,13621,A
CWT INDIA PRIVATE LIMITED,13626,A
COASTAL TRAINING TECHNOLOGIES INDIA PVT LTD,13629,A
INFINITE COMPUTER SOLUTIONS INDIA LIMITED,13633,A
KALEESUWARI REFINERY PRIVATE LIMITED,13645,A
FORTUNE GOURMET SPECIALITIES PRIVATE LIMITED,17961,A
HETERO DRUGS LIMITED,17965,A
MALLADI DRUGS AND PHARMACEUTICALS LIMITED,17135,A
FEDBANK FINANCIAL SERVICES LIMITED,17155,A
HARITA FEHRER LIMITED,17169,A
SHARADHA TERRY PRODUCTS LIMITED,17172,A
EMERALD JEWEL INDUSTRY INDIA LIMITED,17182,A
CBRE SOUTH ASIA PRIVATE LIMITED,17186,A
SALZER ELECTRONICS LIMITED,17134,A
JAGUAR SECURITY SERVICES PRIVATE LIMITED,16832,A
JADE ESERVICES PRIVATE LIMITED,17164,A
ARDENT STEEL LIMITED,17183,A
LEEFORD HEALTHCARE LIMITED,17939,A
INDOSTAR CAPITAL FINANCE LIMITED,16945,A
CREAMLINE DAIRY PRODUCTS LIMITED,17750,A
KION INDIA PRIVATE LIMITED,17298,A
UNITED BIOTECH PRIVATE LIMITED,17342,A
HEMANI INDUSTRIES LIMITED,17347,A
FOURRTS INDIA LABORATORIES PRIVATE LIMITED,17541,A
PEE VEE TEXTILES LIMITED,17548,A
YASH TECHNOLOGIES PRIVATE LIMITED,17053,A
SDG SOFTWARE INDIA PRIVATE LIMITED,17104,A
BIESSE MANUFACTURING COMPANY PRIVATE LIMITED,17609,A
SIGMA ALDRICH CHEMICALS PRIVATE LIMITED,17703,A
SHORE INFOTECH INDIA PRIVATE LIMITED,17038,A
NOVA INTEGRATED SYSTEMS LIMITED,17313,A
ELANTAS BECK INDIA LIMITED,17355,A
ACG ASSOCIATED CAPSULES PRIVATE LIMITED,17854,A
AMEYA LOGISTICS PRIVATE LIMITED,17907,A
SAI LIFE SCIENCES LIMITED,17900,A
TTP TECHNOLOGIES PRIVATE LIMITED,17912,A
LAPP INDIA PRIVATE LIMITED,16802,A
FUJI ELECTRIC INDIA PRIVATE LIMITED,16805,A
AURANGABAD ELECTRICALS LIMITED,17480,A
APTARA NEW MEDIA PRIVATE LIMITED,17490,A
GRT HOTELS AND RESORTS PRIVATE LIMITED,16859,A
MEDLEY PHARMACEUTICALS LIMITED,16901,A
LONSEN KIRI CHEMICAL INDUSTRIES LIMITED,16847,A
SARDA ENERGY AND MINERALS LIMITED,16888,A
UNIVERCELL TELECOMMUNICATIONS INDIA PRIVATE LIMITED,16963,A
CHW FORGE PRIVATE LIMITED,16966,A
GUJARAT INSECTICIDE LIMITED,16984,A
EDELWEISS HOUSING FINANCE LIMITED,16987,A
SAME DEUTZ FAHR INDIA PRIVATE LIMITED,18069,A
APOLLO HEALTH AND LIFESTYLE LIMITED,18004,A
UNILEVER INDIA EXPORTS LIMITED,17843,A
POLARIS CONSULTING AND SERVICES LIMITED,17812,A
E CON PACKAGING PRIVATE LIMITED,17822,A
COCHIN INTERNATIONAL AIRPORT LIMITED,17262,A
BIRD WORLDWIDE FLIGHT SERVICES INDIA PRIVATE LIMITED,17269,A
DIC INDIA LIMITED,18175,A
IOL CHEMICALS AND PHARMACEUTICALS LIMITED,19722,A
NECTAR LIFE SCIENCES LIMITED,19912,A
DEUTSCHE CIB CENTRE PRIVATE LIMITED,19750,A
MY HOME INDUSTRIES PRIVATE LIMITED,19752,A
KPMG GLOBAL SERVICES PRIVATE LIMITED,20493,A
VASUDHA PHARMA CHEM LIMITED,18209,A
NATCO PHARMA LIMITED,18237,A
BHARAT BIOTECH INTERNATIONAL LIMITED,18244,A
DECCAN CEMENTS LIMITED,18245,A
LIFELONG INDIA PRIVATE LIMITED,20528,A
JCB INDIA LIMITED,18287,A
OMNIACTIVE HEALTH TECHNOLOGIES LIMITED,18302,A
PRODAIR AIR PRODUCTS INDIA PRIVATE LIMITED,18307,A
JBM AUTO LIMITED,18322,A
DIAGEO INDIA PRIVATE LIMITED,18678,A
BRIDGE AND ROOF CO INDIA LTD,19405,A
LUMINO INDUSTRIES LIMITED,19408,A
SML ISUZU LIMITED,19425,A
SYMPHONY LIMITED,19002,A
GROZ ENGINEERING TOOLS PRIVATE LIMITED,20354,A
MICROMAX INFORMATICS LTD,19431,A
ASUS INDIA PRIVATE LIMITED,19454,A
SHYAM FERRO ALLOYS LIMITED.,19463,A
RASHMI METALIKS LIMITED,19466,A
M S METALS AND STEELS PRIVATE LIMITED,19483,A
TEXSPIN BEARINGS LTD,18384,A
CITY UNION BANK LIMITED,18401,A
PRINCIPAL GLOBAL SERVICES PRIVATE LIMITED,19221,A
MAX SPECIALITY FILMS LIMITED,19222,A
RELIANCE FOUNDATION,19234,A
PARAS HEALTHCARE PRIVATE LIMITED,18411,A
FIEM INDUSTRIES LIMITED,18745,A
KLJ RESOURCES LIMITED,20478,A
DLF CYBER CITY DEVELOPERS LIMITED CO. WITH PART IX CATAGORY,20228,A
SHAHI EXPORTS PRIVATE LIMITED,18576,A
AKAMAI TECHNOLOGIES INDIA PRIVATE LIMITED,18673,A
SEQUEL LOGISTICS PRIVATE LIMITED,19305,A
ORIENT BELL LIMITED,18895,A
ACRYSIL LIMITED,18897,A
JOSCO JEWELLERS PRIVATE LIMITED,18908,A
THERMOPADS PRIVATE LIMITED,18921,A
V.V.V AND SONS EDIBLE OILS LIMITED,18642,A
L AND T INFRASTRUCTURE DEVELOPMENT PROJECTS LIMITED,18649,A
DODLA DAIRY LIMITED,18654,A
GRP LIMITED,19348,A
SOFTWAREONE INDIA PRIVATE LIMITED,18816,A
PORUS LABORATORIES PRIVATE LIMITED,18843,A
DEC PROPERTY MANAGEMENT INDIA PRIVATE LIMITED,18854,A
HERBALIFE INTERNATIONAL INDIA PRIVATE LIMITED,18856,A
ANAND MOTOR PRODUCTS PRIVATE LTD.,18862,A
MKC INFRASTRUCTURE LIMITED,18432,A
TECHBOOKS INTERNATIONAL PRIVATE LIMITED,20035,A
C-EDGE TECHNOLOGIES LIMITED,18791,A
AQUAPHARM CHEMICALS PRIVATE LIMITED,18793,A
ELECTROMECH MATERIAL HANDLING SYSTEMS INDIA PRIVATE LIMITED,18796,A
MOTHERSON TECHNO TOOLS LIMITED,19043,A
ADANI HAZIRA PORT PRIVATE LIMITED,19045,A
ECL FINANCE LIMITED,19046,A
KALYAN SILKS TRICHUR PRIVATE LIMITED,19052,A
WONDERLA HOLIDAYS LIMITED,19147,A
UNIVERSAL CORPORATION LIMITED,19660,A
FOWLER WESTRUP INDIA PRIVATE LIMITED,19113,A
DHL LOGISTICS PRIVATE LIMITED,19392,A
ELOFIC INDUSTRIES LIMITED.,19668,A
HAMILTON WRITING INSTRUMENTS PRIVATE LIMITED.,19596,A
DIASPARK INFOTECH PRIVATE LIMITED,19619,A
MANCHUKONDA PRAKASHAM INDUSTRIES INDIA PRIVATE LIMITED,19598,A
MEDHA SERVO DRIVES PVT LTD,19634,A
SAMSUNG C AND T CORPORATION INDIA PRIVATE LIMITED,20133,A
AEGIS ASPIRE CONSULTANCY SERVICES LIMITED,20191,A
VISA CONSOLIDATED SUPPORT SERVICES INDIA PRIVATE LIMITED,19194,A
MAHINDRA STEEL SERVICE CENTRE LIMITED,19197,A
COOPER CORPORATION PRIVATE LIMITED,22748,A
NORTH EASTERN ELECTRICITY SUPPLY COMPANY OF ODISHA LIMITED,22749,A
WONDER CEMENT LIMITED,24267,A
R R KABEL LIMITED,20986,A
SUZLON GUJARAT WIND PARK LIMITED,23657,A
